,Location,Newspaper,Date,Text,URL,Language,Nationality_1,Name_1,Name,Nickname,Nationality,Profession,Body,Height_1,Height_2,Age_1,Age,Instrument,Man,Woman,Women,Men,Men_final,Women_final,Height,Reward,Reward_converted,Reward_amount
2579,Jamaïque,The Saint Jago Gazette,1810-02-24,"Vere, Feb. 26, 1810.
RANAWAY from the Subscriber, a negro woman named
MARY GOULBURN, formerly belonging to Mrs. Esther
Goulburn: she is a tout likely woman, about twenty years of
age, five feet six inches high, marked on both shoulders RCG.
She had her left breast cut off for a cancer some time ago,
but now perfectly cured. Also, another negro woman named
NANCY, about twenty eight years of age, five feet three inches
high, marked HG, formerly the property of Henry Goulburn,
deceased; she is supposed to be harboured on Saint Toulies
[inc] estate. – A Doubloon reward will be given for each, on
delivering them at Healthfield pen, in this parish, or lodging
them in any workhouse in this island.
JAMES MITCHELL.",https://www.marronnage.info/fr/document.php?id=22045,en,[],[],[],[],[],[],['breast'],"['five  six', 'five  three']","[5, 6, 5, 3]","['twenty ', 'eight ']","[20, 8]",[],[],"['woman', 'woman', 'woman']",[],[],[],"[1, 1, 1]","[66, 63]",['one doubloon'],[191],[1]
2580,Jamaïque,The Saint Jago Gazette,1810-03-03,"Buff-Bay, March 10, 1810.
ABSCONDED from St. George’s workhouse, on Sunday the
19th of February, QUASHEBA, 4 feet 11 ½ inches, has a mark on her cheek, to Miss Mary Thompson, dec. says she came
from America; she came in here with a man named Nelson, an
American, 5 feet 1 inch, marked WM on his shoulders. Any
person who will apprehend her, and conduct her to any gaol
or workhouse, or bring her to the subscriber, shall receive a
Pistole reward.
GEORGE PERRY, Sup.",https://www.marronnage.info/fr/document.php?id=22046,en,[],['named Nelson'],['nelson'],[],[],[],[],"['4  11', '5  1']","[4, 11, 5, 1]",[],[],[],['man'],[],[],[],[1],[],"[59, 61]",[],[],[]
2581,Jamaïque,The Royal Gazette,1811-01-26,"Kingston, Feb. 2, 1811.
RANAWAY from the Subscriber some time in May last, a Negro
Man, named JOHN LAKE, about five feet seven inches
high, and very stout, formerly the property of Richard Lake,
Esq. afterwards of Counsellor Whyte, from whom the Subscriber
purchased him. He has been lately seen in the neighbourhood
of Stoney-Hill, and in Kingston market, and is generally
well known. A suitable reward will be paid for apprehending
and bringing him to the Subscriber, or securing him in any gaol
or workhouse.
ALEX AIKMAN, Jun.",https://www.marronnage.info/fr/document.php?id=22047,en,[],['named JOHN LAKE'],['john lake'],[],[],[],[],[],[],[],[],[],['Man'],[],[],[],[1],[],[],[],[],[]
2582,Jamaïque,The Royal Gazette,1811-02-02,"Black-River Workhouse,
Feb. 6, 1811.
ABSCONDED from the above Workhouse, on the 30th ult.
WILLIAM, the Driver. He is a stout creole Negro, about 5 feet
10 inches high, marked B. RIVER on his right shoulder, and is
well known bout Spanish-Town. He took with him a Spanish
Negro Man, named MARIA CASTA, 5 feet 11 inches high,
has no visible brand-mark. They were seen at the Bag-Hill, in
this parish, on their way to Town. A Doubloon Reward will be
paid for each, on securing them in any Gaol or Workhouse in
this island.
CHARLES McKNIGHT, Sup.",https://www.marronnage.info/fr/document.php?id=22048,en,[],['named MARIA CASTA'],['maria casta'],[],[],[],[],['5  11'],"[5, 11]",[],[],[],['Man'],[],[],[],[1],[],[71],['one doubloon'],[180],[1]
2583,Jamaïque,The Royal Gazette,1811-02-09,"St. James’s Workhouse, Jan. 27, 1811.
WAS released from here this day, through an entire mistake of
Smart, the Boatswain, a negro man named HARRY, a Moco,
who said he belonged to, and really was under the management
of, Mr. Holt; he is 6 feet 3 ¼ inches, no brand-mark.
– A Pistole reward will be paid to whoever will apprehend and lodge him in any workhouse, either here, or elsewhere, and
give information of the same to the subscriber, in the shortest
time possible afterwards.
WILLIAM BALL, Sup.",https://www.marronnage.info/fr/document.php?id=22049,en,['Moco'],['named HARRY'],['harry'],[],['moco'],[],[],['6  3'],"[6, 3]",[],[],[],['man'],[],[],[],[1],[],[75],[],[],[]
2584,Jamaïque,The Royal Gazette,1811-02-23,"Kingston, March 2, 1811.
FIVE POUNDS REWARD.
RANAWAY from Charlottenburgh Plantation, St. Andrew’s,
a Negro Man, named TOM, a creole of this island, a tailor by
trade, formerly the property of Mr. Renwick. Any person who
will lodge him in Gaol or Workhouse shall receive the above
reward, on applying to
MOFFAT & ALEXANDER.",https://www.marronnage.info/fr/document.php?id=22050,en,['creole'],['named TOM'],['tom'],[],['creole'],['tailor'],[],[],[],[],[],[],['Man'],[],[],[],[1],[],[],['five pounds'],[630],[5]
2585,Jamaïque,The Royal Gazette,1811-02-23,"Kingston, March 1, 1811.
RANAWAY, on Friday the 1st of February last, a Creole Negro
Girl, named SALLY, alias SARAH THOMAS, about 4 ½ feet
high; she is slender made, and wears her hair plaited in front;
she speaks good English, is very artful, and may attempt to
pass herself as free; she was seen at Spanish-Town, and is well
known at Port-Morant. A Reward of Four Dollars is offered
for the apprehension of the said Negro, and lodging her in any
Workhouse, or bringing her to the Subscriber, in King-Street,
and Thirty Pounds to prove to conviction by whom harboured.
MARY BEAVER.",https://www.marronnage.info/fr/document.php?id=22051,en,['Creole'],"['named SALLY', 'alias SARAH']",['sally'],['sarah'],['creole'],[],['hair'],[],[],[],[],[],[],['Girl'],[],[],[],[1],[],"['four dollars', 'thirty pounds']","[91, 3780]","[4, 30]"
2586,Jamaïque,The Royal Gazette,1811-02-23,"March 2, 1811.
ABSENTED himself since last May from Stapleton Plantation,
St. Mary’s, a Negro Man, named DUBLIN, of the Mundingo
Country, about five feet seven or eight inches high, slim made,
thick lipped, has the cicatrice of an old ring-worm on his right
arm, below the elbow, and marked on the same shoulder, but
nearly obliterated, H, T on top, and diamond on the top of the
T. Whoever secures the said Negro shall receive a Doubloon
reward, and any one proving to conviction by whom harboured
Fifty Pounds, on application to Walter Pollock, of the said
parish, Esq. or
THOS. HIGSON.",https://www.marronnage.info/fr/document.php?id=22052,en,[],['named DUBLIN'],['dublin'],[],[],[],[],[],[],[],[],[],['Man'],[],[],[],[1],[],[],"['one doubloon', 'fifty pounds']","[180, 6300]","[1, 50]"
2587,Jamaïque,The Royal Gazette,1811-02-23,"February 16, 1811.
RANAWAY on the 3d of January from Kendall estate, in the
parish of Hanover, a young handsome Creole Negro Waiting-
Man, named ADAM, supposed to be harboured in Kingston by
a negro that formerly belonged to the same property, but was sold some years ago out of the Workhouse for his fees, under a
false name, and purchased by William Cathcart, Esq. A Pistole
reward will be paid for lodging the said Negro in any Gaol or
Workhouse, by applying to Robert Dewhurst, Esq.
DAVID SHAKESPEAR.",https://www.marronnage.info/fr/document.php?id=22053,en,[],['named ADAM'],['adam'],[],[],[],[],[],[],[],[],[],['Man'],[],[],[],[1],[],[],[],[],[]
2588,Jamaïque,The Royal Gazette,1811-03-02,"March 2, 1811.
RANAWAY in September last, a Negro Man, named ROBERT,
of the Outang country, about five feet eight or nine inches high,
stout made, marked IR on right shoulder; it is supposed he is
harboured in or about Kingston, as he has been repeatedly been
taken up there before. One Doubloon Reward will be given to
whoever will apprehend and lodge him in any Workhouse, by
applying to Messrs. McCaa, Walker, & Biggar, in Kingston,
or to the Subscriber, on Nutt’s River Estate, St. Thomas in the
East.
JOHN RENWICK.",https://www.marronnage.info/fr/document.php?id=22054,en,['Outang'],['named ROBERT'],['robert'],[],['outang'],[],[],['five  eight'],"[5, 8]",[],[],[],['Man'],[],[],[],[1],[],[68],['one doubloon'],[180],[1]
2589,Jamaïque,The Royal Gazette,1811-03-09,"British-Tavern, Port-Royal,
March 7, 1811.
ONE PISTOLE REWARD.
RANAWAY, on the 3d inst. a Negro Man, named JAMES
MORGAN, nicknamed JEMSEY, 5 feet 2 inches high, marked
TS on both shoulders, speaks English and French fluently, and
has two of his front teeth out. Ten Pounds will be given on
proving to conviction by whom harboured.
JOSEPH DEWDNEY.
N. B. Masters of vessels are cautioned against taking him off
the island, s the law will be strictlt enforced against them, as it
is very probable he will attempt passing himself as an American,
havibg been in Philadelphia before.",https://www.marronnage.info/fr/document.php?id=22055,en,[],['named JAMES'],['james'],[],[],[],[],['5  2'],"[5, 2]",[],[],[],['Man'],[],[],[],[1],[],[62],['ten pounds'],[1260],[10]
2590,Jamaïque,The Royal Gazette,1811-03-16,"St. George’s, March 17, 1811.
RANAWAY, a Negro Man, named SANDY, alias FRANCIS, of
the Coromantee Country, marked on both shoulders A (within
a circle) the A reversed, having the appearance of V: he had on
a blue plush Jacket, and a glazed Hat, with a silver-band. He is
well known, having waited on the subscriber for several years.
Two Pistoles will be paid to any person on lodging him in any
Gaol or Workhouse, or sending him to the Subscriber.
J. P. McDONALD.",https://www.marronnage.info/fr/document.php?id=22056,en,['Coromantee'],"['named SANDY', 'alias FRANCIS']",['sandy'],['francis'],['coromantee'],[],[],[],[],['several '],[],[],['Man'],[],[],[],[1],[],[],[],[],[]
2591,Jamaïque,The Royal Gazette,1811-03-16,"Kingston, March 22, 1811.
TWENTY POUNDS REWARD.
RANAWAY from the subscriber, about six months ago, a Negro Man, named JOHN, alias JOHN PERCY, a creole of this
island. He formerly belonged to Mr. Garvey, of St. Ann’s, and
is supposed to be harboured on Bromley Pen, where his relations
reside. He is well known about Clarendon, where he
formerly frequented. The above Reward will be paid to any
Person or Persons proving to conviction by whom he is harboured,
and a further Reward of 5l. 6s. 3d. on lodging him in
any Gaol or Workhouse.
E. LEVY.",https://www.marronnage.info/fr/document.php?id=22057,en,['creole'],"['named JOHN', 'alias JOHN']",['john'],['john'],['creole'],[],[],[],[],[],[],[],['Man'],[],[],[],[1],[],[],['twenty pounds'],[2520],[20]
2592,Jamaïque,The Royal Gazette,1811-03-23,"St. Mary’s, March 30, 1811.
WHEREAS a number of the Negro and other SLAVES belonging
to NONSUCH and UNITY Estates, in this parish, have
absconded, and been absent since the 21st inst.: A free Pardon
is hereby offered to all such of the said Runaway Slaves as
were not concerned in the Rebellion on the said Estates on
the night of the 8th inst who will immediately and peaceably
return to their duty.
ALEX. GRANT.
JOHN MEEK.
JOSEPH GREEN.",https://www.marronnage.info/fr/document.php?id=22058,en,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2593,Jamaïque,The Royal Gazette,1811-03-23,"March 21, 1811.
ONE DOUBLOON REWARD.
RANAWAY from the Subscriber a Negro Woman, named
SALLY, of the Mungola Country, about five feet two inches
high, of a black complexion, stout made, and marked GE on
one of her shoulders. The above Reward will be given to any
person who can prove to conviction by whom she is harboured,
and One Pistole on bringing her to the Subscriber.
L. MAZEL.",https://www.marronnage.info/fr/document.php?id=22059,en,['Mungola'],[],[],[],['mungola'],[],[],['five  two'],"[5, 2]",[],[],[],[],['Woman'],[],[],[],[1],[62],['one doubloon'],[180],[1]
2594,Jamaïque,The Royal Gazette,1811-03-30,"March 26, 1811.
RANAWAY from the Subscriber, on the 16th inst. a Mulatto
Boy, named LEWIS, but calls himself JOHN KELLY; he is
about five feet four inches high, and had on when he went
away a blue Jacket, white Trowsers and Waistcoat, and a black
Hat. He has several Letters in his possession, directed to the
Subscriber. A suitable Reward will be given for his apprehension,
on application to H. Hendrick, Esq. Black-River, or to
M. JONES.",https://www.marronnage.info/fr/document.php?id=22060,en,[],['named LEWIS'],['lewis'],[],[],[],[],['five  four'],"[5, 4]",[],[],[],['Boy'],[],[],[],[1],[],[64],[],[],[]
2595,Jamaïque,The Royal Gazette,1811-03-30,"St. Mary’s, March 30, 1811.
THREE HUNDRED DOLLARS REWARD, in consequence
of an order made by the Vestry of St. Mary’s, will be paid by JONATHAN FORBES, Esq. their Collecting Constable, to any
Person or Persons who will apprehend and lodge in Gaol, for
condign punishment, a Negro Man, named HENRY LESTER,
alias HENRY FITZGERALD, the servant of Edward Dalling
Fitzgerald, Esq. of St. George’s; he, his said servant, having on
Friday night, the 8th of March, and on the following morning,
committed divers outrageous, felonious, and rebellious acts
on Nonsuch and Unity Estates, and excited, aided, and abetted
the Negroes of those Properties to do the same, with a savage
ferocitym disgraceful to civilized society, and unprecedented
in Jamaica.
On such an occasion a Warrant has been issued against him,
and his Master has been served with a notice to produce him
for trial.
All Masters of Vessels are cautioned not to take him off the island,
and all other Persons not to harbour or conceal him. He is
about 25 years of age, a good looking stout athletic Man, with
a sharp nose, prominent lips, and good teeth.
By order,
PETER GRANT, Clk, Vest.",https://www.marronnage.info/fr/document.php?id=22061,en,[],"['named HENRY LESTER', 'alias HENRY']",['henry lester'],['henry'],[],[],['lips'],[],[],['25 '],[25],[],"['Man', 'Man']",[],[],[],"[1, 1]",[],[],['hundred dollars'],[2296],[100]
2596,Jamaïque,The Royal Gazette,1811-03-30,"Kingston, April 6, 1811.
ABSCONDED on Wednesday the 20th ult. an Eboe Boy, named
CAESAR. He is about sixteen years of age, slim made,
and marked RG on his right shoulder. A reward of Four Pounds
will be given for his apprehension.
R. GRANT.",https://www.marronnage.info/fr/document.php?id=22062,en,['Eboe'],[],[],[],['eboe'],[],[],[],[],['sixteen '],[16],[],['Boy'],[],[],[],[1],[],[],['four pounds'],[504],[4]
2597,Jamaïque,The Royal Gazette,1811-03-30,"April 3, 1811.
RANAWAY from the Subscriber yesterday morning, a Creole
Negro boy named ADAM, by trade a Tailor; he is slender made,
about five feet five inches high, is marked on both shoulders
IF, heart on top, wears whiskers, speaks good English and tolerable
good French; is very artful and may attempt to pass as
free; he was seen at Half-Way-Tree yesterday, supposed to be
on his way to Stoney-Hill, having formerly been an Officer’s
servant; he is well known both in Kingston and Port-Royal.
Any person bringing him the Subscriber, or lodging hin in any
Gaol or Workhouse, shall receive Eight Dollars Reward.
All Masters of vessels are hereby cautioned against taking him
off the island, as the law will be strictly enforced.
JOHN HAMILTON.
N. B. He was taken out of the Morant-Bay Workhouse, in April
last, where he has described himself as a free person, under the
name of WILLIAM SHAW.",https://www.marronnage.info/fr/document.php?id=22063,en,['Creole'],"['named ADAM', 'name of WILLIAM']","['adam', 'william']",[],['creole'],[],[],['five  five'],"[5, 5]",[],[],[],['boy'],[],[],[],[1],[],[65],['eight dollars'],[183],[8]
